Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2019,Roee Sinai,Israel,,324.60,54.10%,87/327,73.70%,Bronze,,,,,,,
2019,Itay Yehuda,Israel,,251.00,41.83%,162/327,50.76%,Bronze,,,,,,,
2018,Nir Shalmon,Israel,,367,61.17%,14/335,96.12%,Gold,,,,,,,
2018,Roee Sinai,Israel,,308,51.33%,47/335,86.27%,Silver,,,,,,,
2018,Noam Gutterman,Israel,,244,40.67%,111/335,67.16%,Bronze,,,,,,,
2018,Idan Izmirli,Israel,,164,27.33%,191/335,43.28%,,,,,,,,
2017,Yuval Salant,Israel,,344.68,57.45%,28/304*,91.12%,Silver,,,,,,,
2017,Ron Solan,Israel,,271.45,45.24%,66/304*,78.62%,Silver,,,,,,,
2017,Aviel Boag,Israel,,247.04,41.17%,81/304*,73.68%,Bronze,,,,,,,
2017,Nir Shalmon,Israel,,139.14,23.19%,150/304*,50.99%,Bronze,,,,,,,
2016,Tomer Adar,Israel,,341,56.83%,62/308,80.19%,Silver,,,,,,,
2016,Liran Markin,Israel,,247,41.17%,146/308,52.92%,Bronze,,,,,,,
2016,Noam Ta Shma,Israel,,201,33.50%,182/308,41.23%,,,,,,,,
2016,Ron Solan,Israel,,115,19.17%,237/308,23.38%,,,,,,,,
2015,Liran Markin,Israel,,265.45,44.24%,116/322,64.29%,Bronze,,,,,,,
2015,Aviel Boag,Israel,,245.72,40.95%,128/322,60.56%,Bronze,,,,,,,
2015,Jonathan Gal,Israel,,188.51,31.42%,158/322,51.24%,Bronze,,,,,,,
2015,Nir Yaron,Israel,,184.55,30.76%,163/322,49.69%,,,,,,,,
2014,Ohad Klein,Israel,,423,70.50%,40/311,87.46%,Silver,,,,,,,
2014,Tom Kalvari,Israel,,318,53.00%,93/311,70.42%,Bronze,,,,,,,
2014,Ron Ryvchin,Israel,,254,42.33%,127/311,59.49%,Bronze,,,,,,,
2014,Nir Yaron,Israel,,229,38.17%,145/311,53.70%,Bronze,,,,,,,
2013,Daniel Hadas,Israel,,495,82.50%,18/299,94.31%,Gold,,,,,,,
2013,Tom Kalvari,Israel,,419,69.83%,51/299,83.28%,Silver,,,,,,,
2013,Ohad Klein,Israel,,387,64.50%,68/299,77.59%,Silver,,,,,,,
2013,Ron Ryvchin,Israel,,313,52.17%,98/299,67.56%,Bronze,,,,,,,
2012,Tom Kalvari,Israel,,286,47.67%,48/310,84.84%,Silver,,,,,,,
2012,Daniel Hadas,Israel,,237,39.50%,77/310,75.48%,Silver,,,,,,,
2012,Shahar Mizrahi,Israel,,195,32.50%,105/310,66.45%,Bronze,,,,,,,
2012,Ohad Klein,Israel,,154,25.67%,158/310,49.35%,,,,,,,,
2011,Daniel Hadas,Israel,,456,76.00%,34/303,89.11%,Silver,,,,,,,
2011,Aviel Atias,Israel,,373,62.17%,74/303,75.91%,Silver,,,,,,,
2011,Shahar Mizrahi,Israel,,178,29.67%,216/303,29.04%,,,,,,,,
2011,Tom Kalvari,Israel,,134,22.33%,235/303,22.77%,,,,,,,,
2010,Gal Dor,Israel,611,74.51%,84/297,72.05%,Bronze,,,,,,,,
2010,Rotem Liss,Israel,572,69.76%,121/297,59.60%,Bronze,,,,,,,,
2010,Daniel Hadas,Israel,545,66.46%,145/297,51.52%,Bronze,,,,,,,,
2010,Aviel Atias,Israel,524,63.90%,157/297,47.47%,,,,,,,,,
2009,Evgeny Fraimovitch,Israel,474,59.25%,84/301,72.43%,Bronze,,,,,,,,
2009,Rotem Liss,Israel,,,,,,,,,,,,,
2009,Yakov Galka,Israel,,,,,,,,,,,,,
2009,Tomer Ezra,Israel,,,,,,,,,,,,,
2007,Shahar Papini,Israel,,385,64.17%,27/285,90.88%,Silver,,,,,,,
2007,Evgeny Fraimovitch,Israel,,310,51.67%,58/285,80.00%,Silver,,,,,,,
2007,Dan Carmon,Israel,,305,50.83%,60/285,79.30%,Silver,,,,,,,
2007,Hadar Zvi Itzikowitz,Israel,,292,48.67%,69/285,76.14%,Silver,,,,,,,
2006,Bar Goueta,Israel,,262,43.67%,107/282,62.41%,Bronze,,,,,,,
2006,Evgeny Fraimovitch,Israel,,235,39.17%,130/282,54.26%,Bronze,,,,,,,
2006,Amitay Kamber,Israel,,220,36.67%,141/282,50.35%,Bronze,,,,,,,
2006,Shahar Papini,Israel,,,,,,,,,,,,,
2005,Amitay Kamber,Israel,,541,90.17%,14/276,95.29%,Gold,,,,,,,
2005,Jonathan Mosheiff,Israel,,450,75.00%,39/276,86.23%,Silver,,,,,,,
2005,Yehonatan Rozenshein,Israel,,413,68.83%,61/276,78.26%,Silver,,,,,,,
2005,Sarel Cohen,Israel,,,,,,,,,,,,,
2004,Jonathan Mosheiff,Israel,,430,71.67%,30/291,90.03%,Silver,,,,,,,
2004,Amitay Kamber,Israel,,345,57.50%,85/291,71.13%,Bronze,,,,,,,
2004,Oren Becker,Israel,,340,56.67%,90/291,69.42%,Bronze,,,,,,,
2004,Yehonatan Rozenshein,Israel,,295,49.17%,121/291,58.76%,Bronze,,,,,,,
2003,Jonathan Mosheiff,Israel,,315.9,52.65%,39/265,85.66%,Silver,,,,,,,
2003,Yonatan Komornik,Israel,,,,,,,,,,,,,
2003,Oren Becker,Israel,,,,,,,,,,,,,
2003,Omer Paneth,Israel,,,,,,,,,,,,,
2002,Yair Chuchem,Israel,,297,49.50%,21/276,92.75%,Gold,,,,,,,
2002,Noam Rafhael,Israel,,151,25.17%,129/276,53.62%,Bronze,,,,,,,
2002,Ariel Gutman,Israel,,144,24.00%,133/276,52.17%,Bronze,,,,,,,
2002,Michael Karasik,Israel,,,,,,,,,,,,,
2001,Roie Marianer,Israel,,415,69.17%,15/272,94.85%,Gold,,,,,,,
2001,Yair Chuchem,Israel,,374,62.33%,27/272,90.44%,Silver,,,,,,,
2001,Ariel Gutman,Israel,,260,43.33%,71/272,74.26%,Bronze,,,,,,,
2001,Vladislav Kerner,Israel,,,,,,,,,,,,,
2000,Noam Rafhael,Israel,,550,78.57%,22/278,92.45%,Gold,,,,,,,
2000,Yair Chuchem,Israel,,520,74.29%,29/278,89.93%,Silver,,,,,,,
2000,Roie Marianer,Israel,,460,65.71%,41/278,85.61%,Silver,,,,,,,
2000,Shmuel Fronman,Israel,,,,,,,,,,,,,
1999,Roie Marianer,Israel,,270,45.00%,45/253,82.61%,Silver,,,,,,,
1999,Ariel Gutman,Israel,,193,32.17%,91/253,64.43%,Bronze,,,,,,,
1999,Noam Rafhael,Israel,,,,,,,,,,,,,
1999,David Lantsman,Israel,,,,,,,,,,,,,
1998,Yahav Nussbaum,Israel,,510,72.86%,54/241,78.01%,Silver,,,,,,,
1998,Uri Barkay,Israel,,490,70.00%,59/241,75.93%,Silver,,,,,,,
1998,Roie Marianer,Israel,,450,64.29%,76/241,68.88%,Bronze,,,,,,,
1998,Eyal Rozenberg,Israel,,400,57.14%,92/241,62.24%,Bronze,,,,,,,
1997,Yahav Nussbaum,Israel,,338,56.33%,38/221,83.26%,Silver,,,,,,,
1997,Yotam Drier,Israel,,216,36.00%,101/221,54.75%,Bronze,,,,,,,
1997,Ariel Amir,Israel,,110,18.33%,163/221,26.70%,,,,,,,,
1997,Mark Koudritsky,Israel,,66,11.00%,185/221,16.74%,,,,,,,,
1996,Shachar Lovett,Israel,,86,43.00%,122/220,45.00%,,,,,,,,
1996,Yegor Kurbachev,Israel,,70,35.00%,149/220,32.73%,,,,,,,,
1996,Tom Meyerovitch,Israel,,30,15.00%,198/220,10.45%,,,,,,,,
1996,Sergei Novikov,Israel,,24,12.00%,203/220,8.18%,,,,,,,,
