Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2018,Fabio Pruneri,Italy,,252,42.00%,106/335,68.66%,Bronze,,,,,,,
2018,Luca Cavalleri,Italy,,244,40.67%,111/335,67.16%,Bronze,,,,,,,
2018,Andrea Ciprietti,Italy,,214,35.67%,145/335,57.01%,Bronze,,,,,,,
2017,Jacopo Chen,Italy,,327.58,54.60%,31/304,90.13%,Silver,,,,,,,
2017,Fabio Pruneri,Italy,,281.73,46.95%,53/304,82.89%,Silver,,,,,,,
2017,Luca Cavalleri,Italy,,280.59,46.77%,55/304,82.24%,Silver,,,,,,,
2017,Andrea Ciprietti,Italy,,249.42,41.57%,76/304,75.33%,Silver,,,,,,,
2016,Filippo Gianni Baroni,Italy,,405,67.50%,30/308,90.58%,Silver,,,,,,,
2016,Andrea Ciprietti,Italy,,330,55.00%,69/308,77.92%,Silver,,,,,,,
2016,Marco Donadoni,Italy,,257,42.83%,134/308,56.82%,Bronze,,,,,,,
2016,Filippo Quattrocchi,Italy,,202,33.67%,181/308,41.56%,,,,,,,,
2015,Filippo Gianni Baroni,Italy,,339.42,56.57%,73/322,77.64%,Silver,,,,,,,
2015,Marco Donadoni,Italy,,315.45,52.58%,87/322,73.29%,Bronze,,,,,,,
2015,Francesco Milizia,Italy,,276.45,46.08%,105/322,67.70%,Bronze,,,,,,,
2015,Dario Ostuni,Italy,,87.00,14.50%,251/322,22.36%,,,,,,,,
2014,Francesco Milizia,Italy,,341,56.83%,76/311,75.88%,Silver,,,,,,,
2014,Gaspare Ferraro,Italy,,194,32.33%,172/311,45.02%,,,,,,,,
2014,Alessio Mazzetto,Italy,,182,30.33%,181/311,42.12%,,,,,,,,
2014,Andrea Scotti,Italy,,82,13.67%,251/311,19.61%,,,,,,,,
2013,Federico Glaudo,Italy,,518,86.33%,9/299,97.32%,Gold,,,,,,,
2013,Matteo Almanza,Italy,,349,58.17%,81/299,73.24%,Bronze,,,,,,,
2013,Davide Pallotti,Italy,,269,44.83%,121/299,59.87%,Bronze,,,,,,,
2013,Gabriele Farina,Italy,,215,35.83%,151/299,49.83%,,,,,,,,
2012,Luca Versari,Italy,,253,42.17%,62/310,80.32%,Silver,,,,,,,
2012,Federico Glaudo,Italy,,223,37.17%,88/310,71.94%,Bronze,,,,,,,
2012,Matteo Almanza,Italy,,214,35.67%,94/310,70.00%,Bronze,,,,,,,
2012,Giuliano Gregori,Italy,,151,25.17%,159/310,49.03%,,,,,,,,
2012,Giada Franz,Italy 2,,148,24.67%,,,,,,,,,,
2012,Davide Pallotti,Italy 2,,145,24.17%,,,,,,,,,,
2012,Gabriele Farina,Italy 2,,91,15.17%,,,,,,,,,,
2012,Sebastiano Tronto,Italy 2,,84,14.00%,,,,,,,,,,
2011,Luca Wehrstedt,Italy,,366,61.00%,82/303,73.27%,Bronze,,,,,,,
2011,Giovanni Campagna,Italy,,265,44.17%,153/303,49.83%,,,,,,,,
2011,Giuliano Gregori,Italy,,265,44.17%,153/303,49.83%,,,,,,,,
2011,Tommaso Spano,Italy,,261,43.50%,165/303,45.87%,,,,,,,,
2010,Giovanni Paolini,Italy,679,82.80%,33/297,89.23%,Silver,,,,,,,,
2010,Massimo Cairo,Italy,671,81.83%,41/297,86.53%,Silver,,,,,,,,
2010,Alessandro Dovis,Italy,538,65.61%,149/297,50.17%,Bronze,,,,,,,,
2010,Luca Wehrstedt,Italy,533,65.00%,152/297,49.16%,,,,,,,,,
2009,Massimo Cairo,Italy,533,66.62%,55/301,82.06%,Silver,,,,,,,,
2009,Paolo Comaschi,Italy,518,64.75%,64/301,79.07%,Silver,,,,,,,,
2009,Maximilian Alber,Italy,412,51.50%,134/301,55.81%,Bronze,,,,,,,,
2009,Giovanni Paolini,Italy,399,49.88%,147/301,51.50%,Bronze,,,,,,,,
2008,Massimo Cairo,Italy,,255,42.50%,53/283,81.63%,Silver,,,,,,,
2008,Giovanni Mascellani,Italy,,218,36.33%,77/283,73.14%,Bronze,,,,,,,
2008,Paolo Comaschi,Italy,,207,34.50%,86/283,69.96%,Bronze,,,,,,,
2008,Matteo Boscariol,Italy,,,,,,,,,,,,,
2007,Matteo Boscariol,Italy,,351,58.50%,36/285,87.72%,Silver,,,,,,,
2007,Giovanni Mascellani,Italy,,350,58.33%,37/285,87.37%,Silver,,,,,,,
2007,Paolo Comaschi,Italy,,255,42.50%,88/285,69.47%,Bronze,,,,,,,
2007,Massimo Cairo,Italy,,247,41.17%,102/285,64.56%,Bronze,,,,,,,
2006,Salvatore Ingala,Italy,,239,39.83%,127/282,55.32%,Bronze,,,,,,,
2006,Nicola Pierazzo,Italy,,227,37.83%,140/282,50.71%,Bronze,,,,,,,
2006,Denis Nardin,Italy,,,,,,,,,,,,,
2006,Fabio Scippacercola,Italy,,,,,,,,,,,,,
2005,Luca Barbieri,Italy,,475,79.17%,29/276,89.86%,Silver,,,,,,,
2005,Alessio Guerrieri,Italy,,449,74.83%,42/276,85.14%,Silver,,,,,,,
2005,Giorgio Audrito,Italy,,280,46.67%,132/276,52.54%,Bronze,,,,,,,
2005,Andrea Canciani,Italy,,,,,,,,,,,,,
2004,Luca Barbieri,Italy,,445,74.17%,24/291,92.10%,Gold,,,,,,,
2004,Dario Cazzaro,Italy,,305,50.83%,109/291,62.89%,Bronze,,,,,,,
2004,Alessandro Piva,Italy,,280,46.67%,130/291,55.67%,Bronze,,,,,,,
2004,Giorgio Audrito,Italy,,265,44.17%,143/291,51.20%,Bronze,,,,,,,
2003,Giuseppe Ottaviano,Italy,,277.9,46.32%,55/265,79.62%,Silver,,,,,,,
2003,Gilberto Abram,Italy,,264.9,44.15%,62/265,76.98%,Silver,,,,,,,
2003,Matteo Bruni,Italy,,235.3,39.22%,82/265,69.43%,Bronze,,,,,,,
2003,Stefano Maggiolo,Italy,,,,,,,,,,,,,
2002,Stefano Maggiolo,Italy,,192,32.00%,91/276,67.39%,Bronze,,,,,,,
2002,Paolo Codenotti,Italy,,,,,,,,,,,,,
2002,Maurizio Sambati,Italy,,,,,,,,,,,,,
2002,Alessio Orlandi,Italy,,,,,,,,,,,,,
2001,Alessandro Maconi,Italy,,153,25.50%,130/272,52.57%,Bronze,,,,,,,
2001,Daniele Tamino,Italy,,,,,,,,,,,,,
2001,Alberto Scandola,Italy,,,,,,,,,,,,,
2001,Luca Foschini,Italy,,,,,,,,,,,,,
2000,Alessandro Arzilli,Italy,,248,35.43%,139/278,50.36%,Bronze,,,,,,,
2000,Alberto Scandola,Italy,,,,,,,,,,,,,
2000,Luca Foschini,Italy,,,,,,,,,,,,,
2000,Flavio Chierichetti,Italy,,,,,,,,,,,,,
1995,Carmine Mattera,Italy,,11,5.50%,188/210,10.95%,,,,,,,,
1995,Roberto Persico,Italy,,8,4.00%,192/210,9.05%,,,,,,,,
1995,Salvatore Saggiomo,Italy,,8,4.00%,192/210,9.05%,,,,,,,,
1995,Domenico Mele,Italy,,0,0.00%,204/210,3.33%,,,,,,,,
1994,Alessandro Masi,Italy,,,,,,,,,,,,,
1994,Barbara Ferrara,Italy,,,,,,,,,,,,,
1994,Maria Romano,Italy,,,,,,,,,,,,,
1994,Rosario Esposito,Italy,,,,,,,,,,,,,
1992,Daniela Preziuso,Italy,,,,,,,,,,,,,
1992,Diego Russo,Italy,,,,,,,,,,,,,
1992,Fabrizio Ricci,Italy,,,,,,,,,,,,,
1992,Alessandro Gambardella,Italy,,,,,,,,,,,,,
1991,Giovanni Gogliettino,Italy,,76,38.00%,54/68,22.06%,,,,,,,,
1991,Giuliano Denicolo,Italy,,20,10.00%,59/68,14.71%,,,,,,,,
1991,Luca Giustiniani,Italy,,15,7.50%,63/68,8.82%,,,,,,,,
1990,Raffaele Pellecchia,Italy,,,,,,,,,,,,,
1990,Esposito,Italy,,,,,,,,,,,,,
1990,Romano,Italy,,,,,,,,,,,,,
1990,Antonio Russo,Italy,,,,,,,,,,,,,
