Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2012,Jesus Alejandro Soto Agreda,Venezuela,,44,7.33%,268/310,13.87%,,,,,,,,
2012,Fernando Luis Valarino Noriega,Venezuela,,34,5.67%,274/310,11.94%,,,,,,,,
2011,Ricardo Jose Tovar Montero,Venezuela,,130,21.67%,236/303,22.44%,,,,,,,,
2011,Johnatan Ernesto Gonzalez Rodas,Venezuela,,10,1.67%,281/303,7.59%,,,,,,,,
2011,Eduardo Jose Moreno Correa,Venezuela,,9,1.50%,284/303,6.60%,,,,,,,,
2011,Rafael Agustin Perez Mendoza,Venezuela,,0,0.00%,287/303,5.61%,,,,,,,,
2010,Ricardo Jose Tovar Montero,Venezuela,300,36.59%,245/297,17.85%,,,,,,,,,
2010,Huberto Jose Rodrigues Garcia,Venezuela,177,21.59%,269/297,9.76%,,,,,,,,,
2010,Rafael Agustin Perez Mendoza,Venezuela,150,18.29%,274/297,8.08%,,,,,,,,,
2010,Jose Manuel Fernandez Dona,Venezuela,,,,,,,,,,,,,
2009,Mantura Teresa Kabchi Abchi,Venezuela,,,,,,,,,,,,,
2009,Daniela Isabel Colmenares Mayz,Venezuela,,,,,,,,,,,,,
2009,Gabriel Alfredo Redondo Suarez,Venezuela,,,,,,,,,,,,,
2009,Huascar Eduardo Batista Silva,Venezuela,,,,,,,,,,,,,
2008,Gonzalo Alejandro Bello Lander,Venezuela,,,,,,,,,,,,,
2008,Emilio Nazareth Tirado Oviedo,Venezuela,,,,,,,,,,,,,
2008,Saul Samir Hidalgo Aular,Venezuela,,,,,,,,,,,,,
2008,Maria Gabriela Rodriguez Perrino,Venezuela,,,,,,,,,,,,,
2007,Walther Aldo Pesce Leal,Venezuela,,,,,,,,,,,,,
2007,Daniel Alejandro Ampuero Anca,Venezuela,,,,,,,,,,,,,
2006,Walther Aldo Pesce Leal,Venezuela,,,,,,,,,,,,,
2006,Jorge Luis Bernadas Saragoza,Venezuela,,,,,,,,,,,,,
2006,Ronald Arias,Venezuela,,,,,,,,,,,,,
2006,Daniel Alejandro Ampuero Anca,Venezuela,,,,,,,,,,,,,
2004,Alfredo Enrique Roman Reyes,Venezuela,,,,,,,,,,,,,
2003,Alfredo Enrique Roman Reyes,Venezuela,,,,,,,,,,,,,
2002,Johan Vivas,Venezuela,,,,,,,,,,,,,
2002,Alicson Rubio,Venezuela,,,,,,,,,,,,,
2002,Alfredo Enrique Roman Reyes,Venezuela,,,,,,,,,,,,,
2001,Alfredo Enrique Roman Reyes,Venezuela,,,,,,,,,,,,,
2001,Merving Douglas Garcia Marin,Venezuela,,,,,,,,,,,,,
2000,Merving Douglas Garcia Marin,Venezuela,,,,,,,,,,,,,
